ID,Node,Source,Target,Weight,Relationship,Assistance,Total,SIC,jobs,Sector,address,X,Y,CycleY
13,Lisburn and Castlereagh,United States,Lisburn and Castlereagh,"49,130",United States-->Lisburn and Castlereagh,"49,130","213,608",22190,0,Manufacturing,BT28 2SA,0.5971586108207703,0.8021231889724731,0.8021231889724731
14,Northern Ireland,Northern Ireland,Mid Ulster,"89,488",Northern Ireland-->Mid Ulster,"89,488","274,720",10710,2,Manufacturing,BT67 0LT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
14,Mid Ulster,Northern Ireland,Mid Ulster,"89,488",Northern Ireland-->Mid Ulster,"89,488","274,720",10710,2,Manufacturing,BT67 0LT,0.9730448722839355,0.23061588406562805,0.23061588406562805
15,Northern Ireland,Northern Ireland,Mid and East Antrim,"96,541",Northern Ireland-->Mid and East Antrim,"96,541","244,241",26511,0,Manufacturing,BT38 8YF,-0.9932383298873901,0.1160929799079895,0.1160929799079895
15,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"96,541",Northern Ireland-->Mid and East Antrim,"96,541","244,241",26511,0,Manufacturing,BT38 8YF,1.0,1.2693582185363539e-08,1.2693582185363539e-08
16,Germany,Germany,Derry City and Strabane,"31,499",Germany-->Derry City and Strabane,"31,499","93,479",62012,0,Information And Communication,BT48 7TG,-0.6862415671348572,-0.7273737192153931,-0.7273737192153931
16,Derry City and Strabane,Germany,Derry City and Strabane,"31,499",Germany-->Derry City and Strabane,"31,499","93,479",62012,0,Information And Communication,BT48 7TG,0.17364820837974548,0.9848077297210693,0.9848077297210693
17,United States,United States,Belfast,"147,264",United States-->Belfast,"147,264","368,161",64304,0,Financial And Insurance Activities,BT2 8HS,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
17,Belfast,United States,Belfast,"147,264",United States-->Belfast,"147,264","368,161",64304,0,Financial And Insurance Activities,BT2 8HS,0.8936326503753662,0.448799192905426,0.448799192905426
18,Northern Ireland,Northern Ireland,Mid Ulster,"12,650",Northern Ireland-->Mid Ulster,"12,650","23,000",28250,0,Manufacturing,BT80 0AY,-0.9932383298873901,0.1160929799079895,0.1160929799079895
18,Mid Ulster,Northern Ireland,Mid Ulster,"12,650",Northern Ireland-->Mid Ulster,"12,650","23,000",28250,0,Manufacturing,BT80 0AY,0.9730448722839355,0.23061588406562805,0.23061588406562805
19,Northern Ireland,Northern Ireland,Mid Ulster,"314,241",Northern Ireland-->Mid Ulster,"314,241","1,047,470",10110,0,Manufacturing,BT70 1NJ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
19,Mid Ulster,Northern Ireland,Mid Ulster,"314,241",Northern Ireland-->Mid Ulster,"314,241","1,047,470",10110,0,Manufacturing,BT70 1NJ,0.9730448722839355,0.23061588406562805,0.23061588406562805
20,Northern Ireland,Northern Ireland,Lisburn and Castlereagh,"34,528",Northern Ireland-->Lisburn and Castlereagh,"34,528","114,320",43290,2,Construction,BT29 4SW,-0.9932383298873901,0.1160929799079895,0.1160929799079895
20,Lisburn and Castlereagh,Northern Ireland,Lisburn and Castlereagh,"34,528",Northern Ireland-->Lisburn and Castlereagh,"34,528","114,320",43290,2,Construction,BT29 4SW,0.5971586108207703,0.8021231889724731,0.8021231889724731
21,Northern Ireland,Northern Ireland,Belfast,"15,779",Northern Ireland-->Belfast,"15,779","52,598",72100,0,"Professional, Scientific And Technical Activities",,-0.9932383298873901,0.1160929799079895,0.1160929799079895
21,Belfast,Northern Ireland,Belfast,"15,779",Northern Ireland-->Belfast,"15,779","52,598",72100,0,"Professional, Scientific And Technical Activities",,0.8936326503753662,0.448799192905426,0.448799192905426
22,Northern Ireland,Northern Ireland,Lisburn and Castlereagh,"76,051",Northern Ireland-->Lisburn and Castlereagh,"76,051","253,504",42990,0,Construction,BT26 6HX,-0.9932383298873901,0.1160929799079895,0.1160929799079895
22,Lisburn and Castlereagh,Northern Ireland,Lisburn and Castlereagh,"76,051",Northern Ireland-->Lisburn and Castlereagh,"76,051","253,504",42990,0,Construction,BT26 6HX,0.5971586108207703,0.8021231889724731,0.8021231889724731
23,Northern Ireland,Northern Ireland,Belfast,"49,815",Northern Ireland-->Belfast,"49,815","128,700",27520,0,Manufacturing,BT28 2TH,-0.9932383298873901,0.1160929799079895,0.1160929799079895
23,Belfast,Northern Ireland,Belfast,"49,815",Northern Ireland-->Belfast,"49,815","128,700",27520,0,Manufacturing,BT28 2TH,0.8936326503753662,0.448799192905426,0.448799192905426
24,Northern Ireland,Northern Ireland,Mid and East Antrim,"12,525",Northern Ireland-->Mid and East Antrim,"12,525","31,312",70229,0,"Professional, Scientific And Technical Activities",BT38 7DP,-0.9932383298873901,0.1160929799079895,0.1160929799079895
24,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"12,525",Northern Ireland-->Mid and East Antrim,"12,525","31,312",70229,0,"Professional, Scientific And Technical Activities",BT38 7DP,1.0,1.2693582185363539e-08,1.2693582185363539e-08
25,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"49,637",Northern Ireland-->Fermanagh and Omagh,"49,637","248,187",26120,0,Manufacturing,BT74 4RL,-0.9932383298873901,0.1160929799079895,0.1160929799079895
25,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"49,637",Northern Ireland-->Fermanagh and Omagh,"49,637","248,187",26120,0,Manufacturing,BT74 4RL,-0.05814483389258385,0.9983081817626953,0.9983081817626953
26,Northern Ireland,Northern Ireland,Belfast,"495,069",Northern Ireland-->Belfast,"495,069","1,156,987",62010,0,Information And Communication,BT3 9DT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
26,Belfast,Northern Ireland,Belfast,"495,069",Northern Ireland-->Belfast,"495,069","1,156,987",62010,0,Information And Communication,BT3 9DT,0.8936326503753662,0.448799192905426,0.448799192905426
27,United States,United States,Belfast,"725,000",United States-->Belfast,"725,000","7,460,000",62020,100,Information And Communication,,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
27,Belfast,United States,Belfast,"725,000",United States-->Belfast,"725,000","7,460,000",62020,100,Information And Communication,,0.8936326503753662,0.448799192905426,0.448799192905426
28,Northern Ireland,Northern Ireland,Belfast,"369,946",Northern Ireland-->Belfast,"369,946","2,435,000",17219,0,Manufacturing,BT11 9DT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
28,Belfast,Northern Ireland,Belfast,"369,946",Northern Ireland-->Belfast,"369,946","2,435,000",17219,0,Manufacturing,BT11 9DT,0.8936326503753662,0.448799192905426,0.448799192905426
29,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","99,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","99,000","709,985",10390,10,Manufacturing,BT63 5WJ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
29,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","99,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","99,000","709,985",10390,10,Manufacturing,BT63 5WJ,0.3960797190666199,0.9182161092758179,0.9182161092758179
30,Japan,Japan,Mid and East Antrim,"2,100,000",Japan-->Mid and East Antrim,"2,100,000","32,500,000",24540,100,Manufacturing,BT38 8YF,-0.49999991059303284,-0.866025447845459,-0.866025447845459
30,Mid and East Antrim,Japan,Mid and East Antrim,"2,100,000",Japan-->Mid and East Antrim,"2,100,000","32,500,000",24540,100,Manufacturing,BT38 8YF,1.0,1.2693582185363539e-08,1.2693582185363539e-08
31,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,700,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,700,000","10,256,000",30990,85,Manufacturing,BT63 5QE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
31,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,700,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,700,000","10,256,000",30990,85,Manufacturing,BT63 5QE,0.3960797190666199,0.9182161092758179,0.9182161092758179
32,Northern Ireland,Northern Ireland,Mid and East Antrim,"190,000",Northern Ireland-->Mid and East Antrim,"190,000","955,000",11070,12,Manufacturing,BT42 2AF,-0.9932383298873901,0.1160929799079895,0.1160929799079895
32,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"190,000",Northern Ireland-->Mid and East Antrim,"190,000","955,000",11070,12,Manufacturing,BT42 2AF,1.0,1.2693582185363539e-08,1.2693582185363539e-08
33,Northern Ireland,Northern Ireland,Belfast,"43,818",Northern Ireland-->Belfast,"43,818","175,274",10910,0,Manufacturing,BT15 3GW,-0.9932383298873901,0.1160929799079895,0.1160929799079895
33,Belfast,Northern Ireland,Belfast,"43,818",Northern Ireland-->Belfast,"43,818","175,274",10910,0,Manufacturing,BT15 3GW,0.8936326503753662,0.448799192905426,0.448799192905426
34,Northern Ireland,Northern Ireland,Causeway Coast and Glens,"8,723",Northern Ireland-->Causeway Coast and Glens,"8,723","21,808",10120,0,Manufacturing,BT44 8RW,-0.9932383298873901,0.1160929799079895,0.1160929799079895
34,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"8,723",Northern Ireland-->Causeway Coast and Glens,"8,723","21,808",10120,0,Manufacturing,BT44 8RW,-0.2868032455444336,0.957989513874054,0.957989513874054
35,Northern Ireland,Northern Ireland,Belfast,"38,912",Northern Ireland-->Belfast,"38,912","104,921",62020,0,Information And Communication,BT1 2NB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
35,Belfast,Northern Ireland,Belfast,"38,912",Northern Ireland-->Belfast,"38,912","104,921",62020,0,Information And Communication,BT1 2NB,0.8936326503753662,0.448799192905426,0.448799192905426
36,Northern Ireland,Northern Ireland,Belfast,"52,263",Northern Ireland-->Belfast,"52,263","124,435",63990,0,Information And Communication,BT2 7GA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
36,Belfast,Northern Ireland,Belfast,"52,263",Northern Ireland-->Belfast,"52,263","124,435",63990,0,Information And Communication,BT2 7GA,0.8936326503753662,0.448799192905426,0.448799192905426
37,Northern Ireland,Northern Ireland,Derry City and Strabane,"99,542",Northern Ireland-->Derry City and Strabane,"99,542","817,710",10130,9,Manufacturing,BT82 9EA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
37,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"99,542",Northern Ireland-->Derry City and Strabane,"99,542","817,710",10130,9,Manufacturing,BT82 9EA,0.17364820837974548,0.9848077297210693,0.9848077297210693
38,Northern Ireland,Northern Ireland,Derry City and Strabane,"306,603",Northern Ireland-->Derry City and Strabane,"306,603","1,022,010",10110,0,Manufacturing,BT47 6TJ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
38,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"306,603",Northern Ireland-->Derry City and Strabane,"306,603","1,022,010",10110,0,Manufacturing,BT47 6TJ,0.17364820837974548,0.9848077297210693,0.9848077297210693
39,Japan,Japan,Mid and East Antrim,"245,839",Japan-->Mid and East Antrim,"245,839","877,998",24540,0,Manufacturing,BT38 8YF,-0.49999991059303284,-0.866025447845459,-0.866025447845459
39,Mid and East Antrim,Japan,Mid and East Antrim,"245,839",Japan-->Mid and East Antrim,"245,839","877,998",24540,0,Manufacturing,BT38 8YF,1.0,1.2693582185363539e-08,1.2693582185363539e-08
40,Northern Ireland,Northern Ireland,Mid Ulster,"81,804",Northern Ireland-->Mid Ulster,"81,804","216,592",28920,0,Manufacturing,BT71 4DT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
40,Mid Ulster,Northern Ireland,Mid Ulster,"81,804",Northern Ireland-->Mid Ulster,"81,804","216,592",28920,0,Manufacturing,BT71 4DT,0.9730448722839355,0.23061588406562805,0.23061588406562805
41,Northern Ireland,Northern Ireland,Antrim and Newtownabbey,"38,400",Northern Ireland-->Antrim and Newtownabbey,"38,400","192,000",82990,4,Administrative And Support Service Activities,BT36 7AP,-0.9932383298873901,0.1160929799079895,0.1160929799079895
41,Antrim and Newtownabbey,Northern Ireland,Antrim and Newtownabbey,"38,400",Northern Ireland-->Antrim and Newtownabbey,"38,400","192,000",82990,4,Administrative And Support Service Activities,BT36 7AP,0.7660444378852844,0.6427875757217407,0.6427875757217407
42,Northern Ireland,Northern Ireland,Derry City and Strabane,"4,410",Northern Ireland-->Derry City and Strabane,"4,410","9,000",10710,0,Manufacturing,BT48 8SE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
42,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"4,410",Northern Ireland-->Derry City and Strabane,"4,410","9,000",10710,0,Manufacturing,BT48 8SE,0.17364820837974548,0.9848077297210693,0.9848077297210693
43,Northern Ireland,Northern Ireland,Belfast,"87,720",Northern Ireland-->Belfast,"87,720","250,629",46520,0,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,BT15 3PX,-0.9932383298873901,0.1160929799079895,0.1160929799079895
43,Belfast,Northern Ireland,Belfast,"87,720",Northern Ireland-->Belfast,"87,720","250,629",46520,0,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,BT15 3PX,0.8936326503753662,0.448799192905426,0.448799192905426
44,United States,United States,Derry City and Strabane,"163,237",United States-->Derry City and Strabane,"163,237","494,659",22220,0,Manufacturing,BT47 3GQ,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
44,Derry City and Strabane,United States,Derry City and Strabane,"163,237",United States-->Derry City and Strabane,"163,237","494,659",22220,0,Manufacturing,BT47 3GQ,0.17364820837974548,0.9848077297210693,0.9848077297210693
45,Northern Ireland,Northern Ireland,Belfast,"33,830",Northern Ireland-->Belfast,"33,830","96,656",55100,0,Accommodation And Food Service Activities,BT9 6DY,-0.9932383298873901,0.1160929799079895,0.1160929799079895
45,Belfast,Northern Ireland,Belfast,"33,830",Northern Ireland-->Belfast,"33,830","96,656",55100,0,Accommodation And Food Service Activities,BT9 6DY,0.8936326503753662,0.448799192905426,0.448799192905426
46,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","2,695","Northern Ireland-->Armagh City, Banbridge and Craigavon","2,695","4,900",10130,0,Manufacturing,BT61 9JT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
46,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","2,695","Northern Ireland-->Armagh City, Banbridge and Craigavon","2,695","4,900",10130,0,Manufacturing,BT61 9JT,0.3960797190666199,0.9182161092758179,0.9182161092758179
47,Northern Ireland,Northern Ireland,Ards and North Down,"28,309",Northern Ireland-->Ards and North Down,"28,309","92,969",22290,0,Manufacturing,BT19 7QY,-0.9932383298873901,0.1160929799079895,0.1160929799079895
47,Ards and North Down,Northern Ireland,Ards and North Down,"28,309",Northern Ireland-->Ards and North Down,"28,309","92,969",22290,0,Manufacturing,BT19 7QY,-0.5000000596046448,0.8660253882408142,0.8660253882408142
48,Northern Ireland,Northern Ireland,Belfast,"272,000",Northern Ireland-->Belfast,"272,000","2,240,000",63990,34,Information And Communication,BT2 7GA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
48,Belfast,Northern Ireland,Belfast,"272,000",Northern Ireland-->Belfast,"272,000","2,240,000",63990,34,Information And Communication,BT2 7GA,0.8936326503753662,0.448799192905426,0.448799192905426
49,Northern Ireland,Northern Ireland,Mid Ulster,"32,120",Northern Ireland-->Mid Ulster,"32,120","64,239",10710,0,Manufacturing,BT45 6BB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
49,Mid Ulster,Northern Ireland,Mid Ulster,"32,120",Northern Ireland-->Mid Ulster,"32,120","64,239",10710,0,Manufacturing,BT45 6BB,0.9730448722839355,0.23061588406562805,0.23061588406562805
50,Northern Ireland,Northern Ireland,Belfast,"41,676",Northern Ireland-->Belfast,"41,676","104,192",20590,0,Manufacturing,BT3 9JL,-0.9932383298873901,0.1160929799079895,0.1160929799079895
50,Belfast,Northern Ireland,Belfast,"41,676",Northern Ireland-->Belfast,"41,676","104,192",20590,0,Manufacturing,BT3 9JL,0.8936326503753662,0.448799192905426,0.448799192905426
51,Northern Ireland,Northern Ireland,Belfast,"97,913",Northern Ireland-->Belfast,"97,913","244,783",59110,0,Information And Communication,BT2 8HD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
51,Belfast,Northern Ireland,Belfast,"97,913",Northern Ireland-->Belfast,"97,913","244,783",59110,0,Information And Communication,BT2 8HD,0.8936326503753662,0.448799192905426,0.448799192905426
52,Northern Ireland,Northern Ireland,Mid Ulster,"48,446",Northern Ireland-->Mid Ulster,"48,446","173,023",71129,0,"Professional, Scientific And Technical Activities",BT80 9LU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
52,Mid Ulster,Northern Ireland,Mid Ulster,"48,446",Northern Ireland-->Mid Ulster,"48,446","173,023",71129,0,"Professional, Scientific And Technical Activities",BT80 9LU,0.9730448722839355,0.23061588406562805,0.23061588406562805
53,Northern Ireland,Northern Ireland,Lisburn and Castlereagh,"40,000",Northern Ireland-->Lisburn and Castlereagh,"40,000","248,000",10130,8,Manufacturing,BT67 0LZ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
53,Lisburn and Castlereagh,Northern Ireland,Lisburn and Castlereagh,"40,000",Northern Ireland-->Lisburn and Castlereagh,"40,000","248,000",10130,8,Manufacturing,BT67 0LZ,0.5971586108207703,0.8021231889724731,0.8021231889724731
54,Northern Ireland,Northern Ireland,Belfast,"35,478",Northern Ireland-->Belfast,"35,478","99,780",82990,0,Administrative And Support Service Activities,BT14 7BT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
54,Belfast,Northern Ireland,Belfast,"35,478",Northern Ireland-->Belfast,"35,478","99,780",82990,0,Administrative And Support Service Activities,BT14 7BT,0.8936326503753662,0.448799192905426,0.448799192905426
55,United States,United States,"Armagh City, Banbridge and Craigavon","28,400","United States-->Armagh City, Banbridge and Craigavon","28,400","71,000",32990,0,Manufacturing,BT66 6LN,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
55,"Armagh City, Banbridge and Craigavon",United States,"Armagh City, Banbridge and Craigavon","28,400","United States-->Armagh City, Banbridge and Craigavon","28,400","71,000",32990,0,Manufacturing,BT66 6LN,0.3960797190666199,0.9182161092758179,0.9182161092758179
56,Northern Ireland,Northern Ireland,Belfast,"38,154",Northern Ireland-->Belfast,"38,154","99,160",20590,0,Manufacturing,BT3 9JL,-0.9932383298873901,0.1160929799079895,0.1160929799079895
56,Belfast,Northern Ireland,Belfast,"38,154",Northern Ireland-->Belfast,"38,154","99,160",20590,0,Manufacturing,BT3 9JL,0.8936326503753662,0.448799192905426,0.448799192905426
57,Great Britain,Great Britain,Antrim and Newtownabbey,"19,338",Great Britain-->Antrim and Newtownabbey,"19,338","64,460",61200,0,Information And Communication,BT3 9LE,-0.28680330514907837,-0.957989513874054,-0.957989513874054
57,Antrim and Newtownabbey,Great Britain,Antrim and Newtownabbey,"19,338",Great Britain-->Antrim and Newtownabbey,"19,338","64,460",61200,0,Information And Communication,BT3 9LE,0.7660444378852844,0.6427875757217407,0.6427875757217407
58,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"40,400",Northern Ireland-->Fermanagh and Omagh,"40,400","101,000",10710,2,Manufacturing,BT92 9JZ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
58,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"40,400",Northern Ireland-->Fermanagh and Omagh,"40,400","101,000",10710,2,Manufacturing,BT92 9JZ,-0.05814483389258385,0.9983081817626953,0.9983081817626953
59,Northern Ireland,Northern Ireland,Causeway Coast and Glens,"46,556",Northern Ireland-->Causeway Coast and Glens,"46,556","103,457",16230,0,Manufacturing,BT56 8NE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
59,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"46,556",Northern Ireland-->Causeway Coast and Glens,"46,556","103,457",16230,0,Manufacturing,BT56 8NE,-0.2868032455444336,0.957989513874054,0.957989513874054
60,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","75,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","75,000","466,000",10612,3,Manufacturing,BT71 7HZ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
60,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","75,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","75,000","466,000",10612,3,Manufacturing,BT71 7HZ,0.3960797190666199,0.9182161092758179,0.9182161092758179
61,Northern Ireland,Northern Ireland,Mid Ulster,"46,176",Northern Ireland-->Mid Ulster,"46,176","115,441",16220,0,Manufacturing,BT46 5BP,-0.9932383298873901,0.1160929799079895,0.1160929799079895
61,Mid Ulster,Northern Ireland,Mid Ulster,"46,176",Northern Ireland-->Mid Ulster,"46,176","115,441",16220,0,Manufacturing,BT46 5BP,0.9730448722839355,0.23061588406562805,0.23061588406562805
62,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","26,633","Northern Ireland-->Armagh City, Banbridge and Craigavon","26,633","66,582",10710,0,Manufacturing,BT25 1NT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
62,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","26,633","Northern Ireland-->Armagh City, Banbridge and Craigavon","26,633","66,582",10710,0,Manufacturing,BT25 1NT,0.3960797190666199,0.9182161092758179,0.9182161092758179
63,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","14,700","Northern Ireland-->Armagh City, Banbridge and Craigavon","14,700","30,000",10710,0,Manufacturing,BT63 5WE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
63,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","14,700","Northern Ireland-->Armagh City, Banbridge and Craigavon","14,700","30,000",10710,0,Manufacturing,BT63 5WE,0.3960797190666199,0.9182161092758179,0.9182161092758179
64,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","33,344","Northern Ireland-->Armagh City, Banbridge and Craigavon","33,344","110,360",58190,1,Information And Communication,BT63 5RH,-0.9932383298873901,0.1160929799079895,0.1160929799079895
64,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","33,344","Northern Ireland-->Armagh City, Banbridge and Craigavon","33,344","110,360",58190,1,Information And Communication,BT63 5RH,0.3960797190666199,0.9182161092758179,0.9182161092758179
65,Northern Ireland,Northern Ireland,Belfast,"756,200",Northern Ireland-->Belfast,"756,200","7,171,056",66290,107,Financial And Insurance Activities,BT2 8FE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
65,Belfast,Northern Ireland,Belfast,"756,200",Northern Ireland-->Belfast,"756,200","7,171,056",66290,107,Financial And Insurance Activities,BT2 8FE,0.8936326503753662,0.448799192905426,0.448799192905426
66,Northern Ireland,Northern Ireland,Belfast,"32,325",Northern Ireland-->Belfast,"32,325","76,965",63110,0,Information And Communication,BT2 8BG,-0.9932383298873901,0.1160929799079895,0.1160929799079895
66,Belfast,Northern Ireland,Belfast,"32,325",Northern Ireland-->Belfast,"32,325","76,965",63110,0,Information And Communication,BT2 8BG,0.8936326503753662,0.448799192905426,0.448799192905426
67,Northern Ireland,Northern Ireland,Mid and East Antrim,"160,608",Northern Ireland-->Mid and East Antrim,"160,608","1,192,887",22230,0,Manufacturing,BT42 4HX,-0.9932383298873901,0.1160929799079895,0.1160929799079895
67,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"160,608",Northern Ireland-->Mid and East Antrim,"160,608","1,192,887",22230,0,Manufacturing,BT42 4HX,1.0,1.2693582185363539e-08,1.2693582185363539e-08
68,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"48,609",Northern Ireland-->Fermanagh and Omagh,"48,609","81,015",28920,0,Manufacturing,BT79 9HW,-0.9932383298873901,0.1160929799079895,0.1160929799079895
68,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"48,609",Northern Ireland-->Fermanagh and Omagh,"48,609","81,015",28920,0,Manufacturing,BT79 9HW,-0.05814483389258385,0.9983081817626953,0.9983081817626953
69,Northern Ireland,Northern Ireland,Belfast,"37,324",Northern Ireland-->Belfast,"37,324","93,310",20590,0,Manufacturing,BT3 9JL,-0.9932383298873901,0.1160929799079895,0.1160929799079895
69,Belfast,Northern Ireland,Belfast,"37,324",Northern Ireland-->Belfast,"37,324","93,310",20590,0,Manufacturing,BT3 9JL,0.8936326503753662,0.448799192905426,0.448799192905426
70,Northern Ireland,Northern Ireland,Belfast,"92,826",Northern Ireland-->Belfast,"92,826","232,064",62012,0,Information And Communication,BT14 8AD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
70,Belfast,Northern Ireland,Belfast,"92,826",Northern Ireland-->Belfast,"92,826","232,064",62012,0,Information And Communication,BT14 8AD,0.8936326503753662,0.448799192905426,0.448799192905426
71,United States,United States,Antrim and Newtownabbey,"1,159,054",United States-->Antrim and Newtownabbey,"1,159,054","5,823,350",26511,0,Manufacturing,BT41 1QS,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
71,Antrim and Newtownabbey,United States,Antrim and Newtownabbey,"1,159,054",United States-->Antrim and Newtownabbey,"1,159,054","5,823,350",26511,0,Manufacturing,BT41 1QS,0.7660444378852844,0.6427875757217407,0.6427875757217407
72,United States,United States,Antrim and Newtownabbey,"212,170",United States-->Antrim and Newtownabbey,"212,170","1,023,927",26511,0,Manufacturing,BT41 1QS,-0.9396926164627075,-0.3420201539993286,-0.3420201539993286
72,Antrim and Newtownabbey,United States,Antrim and Newtownabbey,"212,170",United States-->Antrim and Newtownabbey,"212,170","1,023,927",26511,0,Manufacturing,BT41 1QS,0.7660444378852844,0.6427875757217407,0.6427875757217407
73,Northern Ireland,Northern Ireland,Derry City and Strabane,"32,440",Northern Ireland-->Derry City and Strabane,"32,440","81,100",25610,0,Manufacturing,BT47 6TR,-0.9932383298873901,0.1160929799079895,0.1160929799079895
73,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"32,440",Northern Ireland-->Derry City and Strabane,"32,440","81,100",25610,0,Manufacturing,BT47 6TR,0.17364820837974548,0.9848077297210693,0.9848077297210693
74,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon",0,"Northern Ireland-->Armagh City, Banbridge and Craigavon",0,"12,000",10890,4,Manufacturing,BT67 0AZ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
74,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon",0,"Northern Ireland-->Armagh City, Banbridge and Craigavon",0,"12,000",10890,4,Manufacturing,BT67 0AZ,0.3960797190666199,0.9182161092758179,0.9182161092758179
75,Northern Ireland,Northern Ireland,Ards and North Down,0,Northern Ireland-->Ards and North Down,0,"367,720",10130,0,Manufacturing,BT22 2AA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
75,Ards and North Down,Northern Ireland,Ards and North Down,0,Northern Ireland-->Ards and North Down,0,"367,720",10130,0,Manufacturing,BT22 2AA,-0.5000000596046448,0.8660253882408142,0.8660253882408142
76,Northern Ireland,Northern Ireland,Ards and North Down,"16,991",Northern Ireland-->Ards and North Down,"16,991","46,597",22190,0,Manufacturing,BT23 6JE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
76,Ards and North Down,Northern Ireland,Ards and North Down,"16,991",Northern Ireland-->Ards and North Down,"16,991","46,597",22190,0,Manufacturing,BT23 6JE,-0.5000000596046448,0.8660253882408142,0.8660253882408142
77,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","49,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","49,000","459,600",10710,11,Manufacturing,BT60 1HW,-0.9932383298873901,0.1160929799079895,0.1160929799079895
